"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc07g005210.3",1578.13534187341,0.994720683959511,0.208772662845872,4.76461175711435,1.89217621876222e-06,0.000118335923874848
"Solyc07g005510.3",17766.1806218934,-0.951959826365951,0.318033329475962,-2.99327063592529,0.00276004880133717,0.0405936556809079
"Solyc07g006560.3",2746.36123292706,9.89608185131329,1.05008311908876,9.4240938373535,4.33835294236632e-21,2.10272079202055e-18
"Solyc07g006570.4",2598.99451093633,5.36600536409993,0.585894510125413,9.15865445291734,5.25484184503639e-20,2.15509148437011e-17
"Solyc07g006650.4",1953.28871342897,0.284174827205898,0.0897497879192381,3.16630082136366,0.00154391038711095,0.028045513556668
"Solyc07g007250.4",21686.5029078009,10.365170775593,0.590012900344192,17.5677019426971,4.35457858904022e-69,9.28657429898717e-65
"Solyc07g007260.4",4460.18882343912,2.19539202406162,0.473098463547086,4.64045477468163,3.47643255348692e-06,0.00020037405577206
"Solyc07g007360.3",543.135500418249,-0.388323341435186,0.129042350476112,-3.00927052244815,0.00261875824938064,0.0395521518599798
"Solyc07g007870.3",5145.21346731853,0.861858871845423,0.224607016734268,3.83718587413984,0.000124452274698817,0.00410846626970121
"Solyc07g007980.3",490.925387089974,-0.610550111730853,0.20494570364196,-2.97908226852847,0.00289113142815781,0.0419145267415999
"Solyc07g008030.3",225.19564890862,0.689276541068414,0.191820063488581,3.59334956173365,0.000326454161700534,0.00886296835630264
"Solyc07g008380.2",136.895676502877,9.62491581220875,2.20148223023923,4.3720161262273,1.23104430108186e-05,0.000589960691345431
"Solyc07g008390.3",49.7916822612726,9.07729028461802,2.34154761720631,3.87661998326052,0.000105917590373093,0.00361438258828068
"Solyc07g008410.4",310.85750425013,6.13246155531283,1.13437392549845,5.40603183612333,6.44363480856776e-08,5.74966342792954e-06
"Solyc07g008560.3",416.89571965722,1.62886204905498,0.469475850885484,3.46953319533424,0.000521363636266466,0.0128094480495607
"Solyc07g008570.3",3213.17058166094,6.70160088067516,0.53964619052442,12.4185086420468,2.07391493192362e-35,2.94855398921354e-32
"Solyc07g008670.3",595.680601866302,-0.849926472542934,0.205937696180964,-4.1271048880535,3.67358863942078e-05,0.00147816889291109
"Solyc07g008710.3",537.014651946676,-2.7997447017495,0.893220497807489,-3.13443848257154,0.00172183352354823,0.0300776097108127
"Solyc07g008840.3",3955.1882515684,0.695319241000939,0.146001045111757,4.76242646392501,1.91278910375953e-06,0.000118927523110133
"Solyc07g009340.2",91.7031347129978,-1.07853543792218,0.340552902004263,-3.16701291216328,0.00154013479805054,0.0280007797981465
"Solyc07g009380.4",6086.13645875368,1.45557676341144,0.332658453871716,4.37558927623936,1.21104862037661e-05,0.000582998259100488
"Solyc07g009410.4",17.4908824476932,-1.95258843346424,0.590922978161118,-3.30430276977968,0.00095212943996266,0.0200505864152431
"Solyc07g014690.3",9.09740663375966,-2.43294350876776,0.769515523313536,-3.16165617854141,0.00156874669290303,0.028327766276757
"Solyc07g014740.3",782.044046479082,-0.602399442135571,0.191213019662325,-3.15041017185643,0.00163041385360342,0.0290477910124867
"Solyc07g016080.4",94.1933722937088,-2.96511641801474,0.956573553721944,-3.0997265254488,0.0019369939677708,0.032347435118515
"Solyc07g017220.3",3243.80334863691,0.916845588424534,0.207008139253919,4.42903159136134,9.46571583501015e-06,0.000484569158905286
"Solyc07g017430.3",3438.42501965141,-0.410254702465429,0.134806561559433,-3.04328437517901,0.00234011078101446,0.0366142351547427
"Solyc07g017600.3",1300.99238818223,0.979036948686664,0.195046525323424,5.01950469029497,5.18048806827829e-07,3.77061735645402e-05
"Solyc07g017730.3",133.931370417297,-2.09880899086242,0.501088207405654,-4.18850206379599,2.80801757577622e-05,0.00119053246165017
"Solyc07g018010.3",982.819951963481,1.08889656195418,0.21539232680831,5.05541018145577,4.29466715390929e-07,3.16913742990552e-05
"Solyc07g039190.4",2096.04386737701,-1.2609480540333,0.355309560841645,-3.54887172483177,0.000386885499542801,0.0101735143813191
"Solyc07g040730.1",1067.70768422344,0.532201884821777,0.1262164458202,4.21658113856192,2.48034067852893e-05,0.00107293601035108
"Solyc07g040890.1",187.472232609332,-1.84301100594978,0.615905513920275,-2.99235997128668,0.00276829631603795,0.0406868967855446
"Solyc07g041000.4",96.3944094657924,4.34967198030049,0.594483310839258,7.31672681300315,2.54092386618884e-13,5.16073736860412e-11
"Solyc07g041920.4",14271.9090666224,4.31981177202149,0.495316787228973,8.72131105466561,2.74998827856128e-18,9.16347656696843e-16
"Solyc07g042000.4",188.610946154463,1.13153488054186,0.230220657946685,4.91500150609379,8.87817770244502e-07,6.14727330137476e-05
"Solyc07g042160.3",205.753837035662,-0.609030645498079,0.203149944938938,-2.99793655214201,0.0027181425534379,0.040227000759623
"Solyc07g042170.3",7499.11307916797,2.32093379842582,0.22300933808248,10.4073390754939,2.29548207455812e-25,1.52979533506333e-22
